Authors,Title,Year,Source,ArticleURL,DOI,Cites,capture.READER_COUNT_plumx,citation.Scopus_plumx,citation.CrossRef_plumx,citation.Academic Citation Index (ACI) - airiti_plumx,citation.PubMed_plumx,mention.ABSTRACT_VIEWS_plumx,mention.DOWNLOAD_COUNT_plumx,mention.FULL_TEXT_VIEWS_plumx,capture.EXPORTS_SAVES_plumx,readers.citeulike_altmetrics,readers.mendeley_altmetrics,readers.connotea_altmetrics,readers_count_altmetrics,cited_by_posts_count_altmetrics,cited_by_accounts_count_altmetrics,cited_by_tweeters_count_altmetrics,mention.FACEBOOK_COUNT_plumx,cited_by_fbwalls_count_altmetrics,cited_by_videos_count_altmetrics,cited_by_feeds_count_altmetrics,cited_by_linkedin_count_altmetrics,cited_by_weibo_count_altmetrics,cited_by_msm_count_altmetrics,mention.NEWS_COUNT_plumx,cited_by_patents_count_altmetrics,citation.Patent Families_plumx,citation.Policy Citation_plumx,cited_by_policies_count_altmetrics,impact_factor,cited_by_wikipedia_count_altmetrics,Bibliometrics_avg,Social Media_avg,News Media_avg,Patents_avg,Policies_avg,Journal Impact Factor_avg,Misc._avg,Bibliometrics_pct,Social Media_pct,News Media_pct,Patents_pct,Policies_pct,Journal Impact Factor_pct,Misc._pct,composite_score,composite_index_pct
"Diane F. Halpern, Lise Eliot, Rebecca S. Bigler, Richard A. Fabes, Laura D. Hanish, Janet Hyde, Lynn S. Liben, Carol Lynn Martin",The Pseudoscience of Single-Sex Schooling,2011,Science,http://dx.doi.org/10.1126/science.1205031,10.1126/science.1205031,0.9655,0.98168,0.96672,0.97334,0.9957,0.8623,0.47692,0.48884,0.4994,0.4999,0.99804,0.98466,0.49746,0.891,0.99656,0.99688,0.99684,0.96006,0.9952,0.49776,0.99358,0.49996,0.5,0.99048,0.977,0.46002,0.48984,0.99928,0.99394,0.98018,0.99714,0.7781507692307692,0.8493571428571428,0.9837400000000001,0.47492999999999996,0.99661,0.98018,0.8294933333333333,0.9976,0.99884,0.9916,0.45966,0.99836,0.98018,0.99884,0.9425970000000001,0.99884
"Sangshin Park, Sarah Navratil, Ashley Gregory, Arin Bauer, Indumathi Srinath, Mikyoung Jun, Barbara Szonyi, Kendra Nightingale, Juan Anciso, Renata Ivanek",Generic Escherichia coli Contamination of Spinach at the Preharvest Stage: Effects of Farm Management and Environmental Factors,2013,Applied and Environmental Microbiology,http://dx.doi.org/10.1128/aem.00474-13,10.1128/aem.00474-13,0.92916,0.91916,0.92248,0.93916,0.49048,0.90088,0.47692,0.48884,0.4994,0.4999,0.48702,0.93988,0.49746,0.94,0.90738,0.9035,0.8697,0.46874,0.481,0.49776,0.97564,0.49996,0.5,0.9834,0.96304,0.94808,0.48984,0.97848,0.48278,0.76106,0.484,0.6924292307692307,0.6614685714285714,0.97322,0.71896,0.73063,0.76106,0.6524666666666666,0.9602,0.8772,0.98484,0.9432,0.96236,0.76106,0.95196,0.942511,0.9988
"Márcio D. Lima, Na Li, Mônica Jung de Andrade, Shaoli Fang, Jiyoung Oh, Geoffrey M. Spinks, Mikhail E. Kozlov, Carter S. Haines, Dongseok Suh, Javad Foroughi, Seon Jeong Kim, Yongsheng Chen, Taylor Ware, Min Kyoon Shin, Leonardo D. Machado, Alexandre F. Fonseca, John D. W. Madden, Walter E. Voit, Douglas S. Galvão, Ray H. Baughman","Electrically, Chemically, and Photonically Powered Torsional and Tensile Actuation of Hybrid Carbon Nanotube Yarn Muscles",2012,Science,http://dx.doi.org/10.1126/science.1226762,10.1126/science.1226762,0.9966,0.9918,0.99628,0.99704,0.49048,0.98486,0.9855,0.48884,0.4994,0.4999,0.98806,0.99296,0.49746,0.99296,0.9821,0.98512,0.96592,0.97434,0.99468,0.49776,0.9956,0.49996,0.5,0.991,0.9751,0.99638,0.48984,0.45314,0.48278,0.9822,0.9976,0.8004261538461539,0.8431599999999999,0.98305,0.74311,0.46796,0.9822,0.8303200000000001,0.99948,0.9976,0.99136,0.97848,0.4492,0.9822,0.99896,0.940462,0.99876
"Dariusz Strąpoć, Maria Mastalerz, Katherine Dawson, Jennifer Macalady, Amy V. Callaghan, Boris Wawrik, Courtney Turich, Matthew Ashby",Biogeochemistry of Microbial Coal-Bed Methane,2011,Annual Review of Earth and Planetary Sciences,http://dx.doi.org/10.1146/annurev-earth-040610-133343,10.1146/annurev-earth-040610-133343,0.99124,0.95954,0.9914,0.99328,0.49048,0.3452,0.47692,0.48884,0.4994,0.4999,0.98672,0.96854,0.49746,0.96892,0.82734,0.83296,0.39468,0.46874,0.481,0.49776,0.97312,0.49996,0.5,0.96352,0.47158,0.94314,0.48984,0.97368,0.98208,0.89214,0.484,0.705123076923077,0.572097142857143,0.71755,0.71649,0.97788,0.89214,0.6516266666666667,0.97184,0.75572,0.93854,0.93944,0.98714,0.89214,0.94814,0.940018,0.99872
"J. L. Gardea-Torresdey, J. G. Parsons, E. Gomez, J. Peralta-Videa, H. E. Troiani, P. Santiago, M. Jose Yacaman",Formation and Growth of Au Nanoparticles inside Live Alfalfa Plants,2002,Nano Letters,http://dx.doi.org/10.1021/nl015673+,10.1021/nl015673+,0.99224,0.9772,0.9946,0.99348,0.49048,0.3452,0.47692,0.48884,0.4994,0.4999,0.9765,0.98156,0.49746,0.9814,0.81794,0.78816,0.39468,0.46874,0.481,0.49776,0.48296,0.49996,0.5,0.47926,0.94452,0.92584,0.98298,0.98196,0.96898,0.79638,0.98146,0.7079184615384615,0.5643542857142857,0.71189,0.95441,0.9754700000000001,0.79638,0.65406,0.9746,0.74658,0.92914,0.98098,0.98608,0.79638,0.96072,0.939433,0.99868
"Charles B. Nemeroff, Christine M. Heim, Michael E. Thase, Daniel N. Klein, A. John Rush, Alan F. Schatzberg, Philip T. Ninan, James P. McCullough, Paul M. Weiss, David L. Dunner, Barbara O. Rothbaum, Susan Kornstein, Gabor Keitner, Martin B. Keller",Differential responses to psychotherapy versus pharmacotherapy in patients with chronic forms of major depression and childhood trauma,2003,Proceedings of the National Academy of Sciences,http://dx.doi.org/10.1073/pnas.2336126100,10.1073/pnas.2336126100,0.99228,0.98438,0.99224,0.99388,0.49048,0.99616,0.47692,0.48884,0.4994,0.4999,0.48702,0.98678,0.49746,0.98674,0.92262,0.92798,0.90604,0.95988,0.481,0.49776,0.97656,0.49996,0.5,0.96606,0.94518,0.97016,0.48984,0.97972,0.9928,0.2003,0.484,0.7215538461538462,0.7424971428571429,0.95562,0.73,0.98626,0.2003,0.6527733333333333,0.98416,0.9678,0.97522,0.96114,0.99208,0.2003,0.95386,0.939412,0.99864
"William G. Stevenson, David J. Wilber, Andrea Natale, Warren M. Jackman, Francis E. Marchlinski, Timothy Talbert, Mario D. Gonzalez, Seth J. Worley, Emile G. Daoud, Chun Hwang, Claudio Schuger, Thomas E. Bump, Mohammad Jazayeri, Gery F. Tomassoni, Harry A. Kopelman, Kyoko Soejima, Hiroshi Nakagawa",Irrigated Radiofrequency Catheter Ablation Guided by Electroanatomic Mapping for Recurrent Ventricular Tachycardia After Myocardial Infarction,2008,Circulation,http://dx.doi.org/10.1161/circulationaha.108.788604,10.1161/circulationaha.108.788604,0.99528,0.94614,0.99484,0.9962,0.49048,0.99628,0.47692,0.48884,0.4994,0.4999,0.48702,0.95852,0.99826,0.9587,0.86996,0.87674,0.87498,0.46874,0.481,0.49776,0.48296,0.49996,0.5,0.47926,0.94774,0.97726,0.48984,0.952,0.48278,0.959,0.484,0.7531923076923076,0.6530542857142857,0.7135,0.73355,0.71739,0.959,0.48824,0.99396,0.8618,0.93116,0.96686,0.94096,0.959,0.46854,0.9384350000000001,0.9986
"Brian W. Kwan, John A. Valenta, Michael J. Benedik, Thomas K. Wood",Arrested Protein Synthesis Increases Persister-Like Cell Formation,2013,Antimicrobial Agents and Chemotherapy,http://dx.doi.org/10.1128/aac.02135-12,10.1128/aac.02135-12,0.99106,0.98706,0.98776,0.9893,0.49048,0.9979,0.47692,0.48884,0.4994,0.4999,0.48702,0.989,0.49746,0.98896,0.8687,0.87536,0.84778,0.46874,0.96734,0.49776,0.48296,0.49996,0.5,0.47926,0.95248,0.9686,0.99278,0.45314,0.98568,0.7707,0.484,0.7215384615384615,0.7182685714285714,0.71587,0.9806900000000001,0.71941,0.7707,0.48824,0.98412,0.9546,0.9345,0.98958,0.9448,0.7707,0.46854,0.93637,0.99856
"Purnendu K. Dasgupta, Yining Liu, Jason V. Dyke",Iodine Nutrition: Iodine Content of Iodized Salt in the United States,2008,Environmental Science &amp; Technology,http://dx.doi.org/10.1021/es0719071,10.1021/es0719071,0.90876,0.76654,0.9069,0.91948,0.49048,0.95024,0.47692,0.48884,0.4994,0.4999,0.98268,0.85028,0.49746,0.85312,0.949,0.94692,0.93214,0.96714,0.97554,0.99774,0.97046,0.49996,0.5,0.9695,0.95768,0.93858,0.48984,0.952,0.97766,0.2003,0.99606,0.7063261538461538,0.8243857142857143,0.96359,0.71421,0.96483,0.2003,0.9880866666666667,0.97304,0.99416,0.97868,0.93576,0.98132,0.2003,0.9994,0.935497,0.99852
"Dunyaporn Trachootham, Weiqin Lu, Marcia A. Ogasawara, Nilsa Rivera-Del Valle, Peng Huang",Redox Regulation of Cell Survival,2008,Antioxidants &amp; Redox Signaling,http://dx.doi.org/10.1089/ars.2007.1957,10.1089/ars.2007.1957,0.99872,0.99616,0.99892,0.99856,0.49048,0.99964,0.47692,0.48884,0.4994,0.4999,0.98268,0.99668,0.49746,0.99672,0.8429,0.84826,0.39468,0.96308,0.97554,0.49776,0.97046,0.49996,0.5,0.96174,0.94774,0.95752,0.48984,0.92326,0.48278,0.2003,0.484,0.7632584615384614,0.7177742857142857,0.95474,0.72368,0.70302,0.2003,0.65074,0.99664,0.95412,0.97462,0.95072,0.91188,0.2003,0.94326,0.934632,0.99848
"Peter Kranke, Sergio D. Bergese, Harold S. Minkowitz, Timothy I. Melson, David G. Leiman, Keith A. Candiotti, Ngai Liu, Leopold Eberhart, Ashraf S. Habib, Jan Wallenborn, Anthony L. Kovac, Pierre Diemunsch, Gabriel Fox, Tong J. Gan",Amisulpride Prevents Postoperative Nausea and Vomiting in Patients at High Risk,2018,Anesthesiology,http://dx.doi.org/10.1097/aln.0000000000002133,10.1097/aln.0000000000002133,0.92628,0.94282,0.922,0.8744,0.49048,0.9187,0.47692,0.48884,0.4994,0.4999,0.48702,0.93284,0.49746,0.93306,0.9581,0.95816,0.91254,0.46874,0.481,0.49776,0.48296,0.49996,0.5,0.99232,0.9703,0.96594,0.99716,0.9908,0.48278,0.9369,0.484,0.6895261538461537,0.682642857142857,0.98131,0.98155,0.7367900000000001,0.9369,0.48824,0.95676,0.90964,0.9904,0.9899,0.96948,0.9369,0.46854,0.9345940000000001,0.99844
"J.M. Nabholtz, A. Buzdar, M. Pollak, W. Harwin, G. Burton, A. Mangalik, M. Steinberg, A. Webster, M. von Euler",Anastrozole Is Superior to Tamoxifen as First-Line Therapy for Advanced Breast Cancer in Postmenopausal Women: Results of a North American Multicenter Randomized Trial,2000,Journal of Clinical Oncology,http://dx.doi.org/10.1200/jco.2000.18.22.3758,10.1200/jco.2000.18.22.3758,0.9938,0.87768,0.99504,0.99504,0.49048,0.99004,0.47692,0.48884,0.4994,0.4999,0.48702,0.91372,0.49746,0.91394,0.88756,0.88712,0.39468,0.46874,0.96206,0.49776,0.48296,0.49996,0.5,0.95868,0.47158,0.9872,0.98034,0.98592,0.99104,0.94556,0.484,0.7019599999999999,0.6571600000000001,0.71513,0.98377,0.98848,0.94556,0.48824,0.9692,0.87052,0.93278,0.99104,0.99328,0.94556,0.46854,0.9340669999999999,0.9984
"Brian L. Connelly, S. Trevis Certo, R. Duane Ireland, Christopher R. Reutzel",Signaling Theory: A Review and Assessment,2010,Journal of Management,http://dx.doi.org/10.1177/0149206310388419,10.1177/0149206310388419,0.99976,0.99988,0.99976,0.9998,0.99964,0.3452,0.47692,0.48884,0.4994,0.4999,0.99564,1.0,0.49746,1.0,0.95762,0.95936,0.88368,0.9504,0.96434,0.49776,0.98244,0.49996,0.5,0.99044,0.97256,0.46002,0.48984,0.99924,0.9928,0.85652,0.99836,0.7540338461538462,0.8164800000000001,0.9815,0.47492999999999996,0.99602,0.85652,0.8261866666666666,0.99424,0.99332,0.99048,0.45966,0.99796,0.85652,0.998,0.933988,0.99836
Joseph A. Veech,A probabilistic model for analysing species co‐occurrence,2012,Global Ecology and Biogeography,http://dx.doi.org/10.1111/j.1466-8238.2012.00789.x,10.1111/j.1466-8238.2012.00789.x,0.99288,0.99656,0.99168,0.99336,0.49048,0.3452,0.47692,0.48884,0.4994,0.4999,0.48702,0.99732,0.49746,0.99736,0.93408,0.9327,0.941,0.46874,0.481,0.49776,0.97416,0.49996,0.5,0.96444,0.95102,0.94494,0.48984,0.93394,0.48278,0.82184,0.484,0.6739615384615386,0.6796399999999999,0.95773,0.71739,0.70836,0.82184,0.6519733333333333,0.94144,0.90524,0.97602,0.94082,0.9212,0.82184,0.95006,0.933643,0.99832
"Debra Umberson, Robert Crosnoe, Corinne Reczek",Social Relationships and Health Behavior Across the Life Course,2010,Annual Review of Sociology,http://dx.doi.org/10.1146/annurev-soc-070308-120011,10.1146/annurev-soc-070308-120011,0.99732,0.99828,0.99724,0.99792,0.99518,0.99936,0.99708,0.48884,0.4994,0.4999,0.48702,0.99796,0.49746,0.998,0.95882,0.96344,0.90996,0.9697,0.481,0.49776,0.98244,0.49996,0.5,0.99298,0.97794,0.46002,0.48984,0.98788,0.99848,0.84928,0.484,0.8041261538461538,0.7546971428571428,0.98546,0.47492999999999996,0.99318,0.84928,0.6547333333333333,0.9998,0.97528,0.99252,0.45966,0.99632,0.84928,0.96426,0.9329550000000002,0.99828
"Nobuya Koike, Seung-Hee Yoo, Hung-Chung Huang, Vivek Kumar, Choogon Lee, Tae-Kyung Kim, Joseph S. Takahashi",Transcriptional Architecture and Chromatin Landscape of the Core Circadian Clock in Mammals,2012,Science,http://dx.doi.org/10.1126/science.1226339,10.1126/science.1226339,0.99912,0.9984,0.99876,0.99928,0.49048,0.99992,0.47692,0.48884,0.4994,0.4999,0.99948,0.99856,0.49746,0.9986,0.9732,0.97232,0.97096,0.9665,0.99238,0.49776,0.97416,0.49996,0.5,0.47926,0.47158,0.983,0.48984,0.93394,0.48278,0.9822,0.9797,0.7650769230769231,0.8393314285714285,0.47542,0.73642,0.70836,0.9822,0.8172066666666667,0.99708,0.99688,0.46408,0.97096,0.9212,0.9822,0.99472,0.932698,0.99824
"Satish Jayachandran, Subhash Sharma, Peter Kaufman, Pushkala Raman",The Role of Relational Information Processes and Technology Use in Customer Relationship Management,2005,Journal of Marketing,http://dx.doi.org/10.1509/jmkg.2005.69.4.177,10.1509/jmkg.2005.69.4.177,0.99316,0.99372,0.99332,0.9928,0.99924,0.3452,0.47692,0.48884,0.4994,0.4999,0.9793,0.99472,0.99664,0.9948,0.77128,0.77596,0.39468,0.93876,0.481,0.49776,0.48296,0.49996,0.5,0.47926,0.94624,0.95302,0.48984,0.91668,0.9732,0.84334,0.484,0.788830769230769,0.6230914285714285,0.71275,0.72143,0.94494,0.84334,0.48824,0.99852,0.81892,0.93016,0.947,0.97536,0.84334,0.46854,0.9319979999999999,0.9982
"Timothy M. Uyeki, Scott Milton, Cherissa Abdul Hamid, Cynthia Reinoso Webb, Steven M. Presley, Varun Shetty, Susan N. Rollo, Diana L. Martinez, Saroj Rai, Emilio R. Gonzales, Krista L. Kniss, Yunho Jang, Julia C. Frederick, Juan A. De La Cruz, Jimma Liddell, Han Di, Marie K. Kirby, John R. Barnes, C. Todd Davis",Highly Pathogenic Avian Influenza A(H5N1) Virus Infection in a Dairy Farm Worker,2024,New England Journal of Medicine,http://dx.doi.org/10.1056/nejmc2405371,10.1056/nejmc2405371,0.98418,0.99006,0.95722,0.96052,0.49048,0.93308,0.47692,0.48884,0.4994,0.4999,0.48702,0.99636,0.49746,0.9964,1.0,1.0,1.0,0.46874,0.99988,0.99986,1.0,0.49996,0.5,1.0,1.0,0.46002,0.48984,1.0,0.48278,1.0,0.99924,0.7133584615384615,0.7812257142857142,1.0,0.47492999999999996,0.74139,1.0,0.9996999999999999,0.97892,0.9902,1.0,0.45966,0.9734,1.0,1.0,0.931786,0.99816
"Kathie L. Thomas-Keprta, Simon J. Clemett, Dennis A. Bazylinski, Joseph L. Kirschvink, David S. McKay, Susan J. Wentworth, Hojatollah Vali, Everett K. Gibson,, Christopher S. Romanek",Magnetofossils from Ancient Mars: a Robust Biosignature in the Martian Meteorite ALH84001,2002,Applied and Environmental Microbiology,http://dx.doi.org/10.1128/aem.68.8.3663-3672.2002,10.1128/aem.68.8.3663-3672.2002,0.86454,0.78734,0.83272,0.8875,0.49048,0.83878,0.47692,0.48884,0.4994,0.4999,0.9765,0.84036,0.49746,0.8415,0.88918,0.87536,0.8598,0.9489,0.481,0.99568,0.48296,0.49996,0.5,0.95954,0.47158,0.92584,0.48984,0.45314,0.96898,0.58844,0.96994,0.6890538461538461,0.7220285714285714,0.71556,0.70784,0.71106,0.58844,0.8161933333333332,0.95626,0.95642,0.93378,0.92452,0.92756,0.58844,0.99418,0.9314889999999999,0.9981
"Kathie L. Thomas-Keprta, Simon J. Clemett, Dennis A. Bazylinski, Joseph L. Kirschvink, David S. McKay, Susan J. Wentworth, Hojatollah Vali, Everett K. Gibson,, Christopher S. Romanek",Magnetofossils from Ancient Mars: a Robust Biosignature in the Martian Meteorite ALH84001,2002,Applied and Environmental Microbiology,http://dx.doi.org/10.1128/aem.68.8.3663-3672.2002,10.1128/aem.68.8.3663-3672.2002,0.86454,0.78734,0.83272,0.8875,0.49048,0.83878,0.47692,0.48884,0.4994,0.4999,0.9765,0.84036,0.49746,0.8415,0.88918,0.87536,0.8598,0.9489,0.481,0.99568,0.48296,0.49996,0.5,0.95954,0.47158,0.92584,0.48984,0.45314,0.96898,0.58844,0.96994,0.6890538461538461,0.7220285714285714,0.71556,0.70784,0.71106,0.58844,0.8161933333333332,0.95626,0.95642,0.93378,0.92452,0.92756,0.58844,0.99418,0.9314889999999999,0.9981
"Brenda L. Fredericksen, Bangdong L. Wei, Jian Yao, Tianci Luo, J. Victor Garcia",Inhibition of Endosomal/Lysosomal Degradation Increases the Infectivity of Human Immunodeficiency Virus,2002,Journal of Virology,http://dx.doi.org/10.1128/jvi.76.22.11440-11446.2002,10.1128/jvi.76.22.11440-11446.2002,0.93026,0.83614,0.92788,0.94654,0.49048,0.98468,0.47692,0.48884,0.4994,0.4999,0.48702,0.889,0.49746,0.88916,0.92058,0.92778,0.83264,0.46874,0.481,0.99568,0.9669,0.49996,0.5,0.95954,0.94452,0.9936,0.98298,0.9115,0.48278,0.59614,0.98146,0.6856476923076923,0.6615285714285715,0.9520299999999999,0.98829,0.69714,0.59614,0.9813466666666667,0.95304,0.87728,0.97378,0.99368,0.90236,0.59614,0.99912,0.930993,0.99804
"Jay T. Jennings, Meghan E. Rubado",Preventing the Use of Deadly Force: The Relationship between Police Agency Policies and Rates of Officer‐Involved Gun Deaths,2017,Public Administration Review,http://dx.doi.org/10.1111/puar.12738,10.1111/puar.12738,0.96132,0.92458,0.95624,0.96358,0.49048,0.3452,0.99588,0.48884,0.4994,0.4999,0.99564,0.94388,0.49746,0.94526,0.99476,0.99432,0.99448,0.9788,0.99038,0.49776,0.99054,0.49996,0.5,0.9919,0.99756,0.46002,0.48984,0.99678,0.48278,0.89272,0.484,0.7343338461538461,0.8503857142857143,0.99473,0.47492999999999996,0.73978,0.89272,0.6574333333333333,0.9892,0.99904,0.99572,0.45966,0.97248,0.89272,0.97922,0.9308870000000001,0.998
"Sharon L. Harlan, Juan H. Declet-Barreto, William L. Stefanov, Diana B. Petitti","Neighborhood Effects on Heat Deaths: Social and Environmental Predictors of Vulnerability in Maricopa County, Arizona",2013,Environmental Health Perspectives,http://dx.doi.org/10.1289/ehp.1104625,10.1289/ehp.1104625,0.99238,0.99248,0.99172,0.99272,0.49048,0.99166,0.47692,0.48884,0.4994,0.4999,0.48702,0.99204,0.49746,0.99204,0.97818,0.976,0.94776,0.95804,0.481,0.49776,0.99282,0.49996,0.5,0.99308,0.99482,0.46002,0.48984,0.9992,0.99976,0.89984,0.98146,0.7225138461538461,0.7629914285714285,0.99395,0.47492999999999996,0.9994799999999999,0.89984,0.8240133333333333,0.98484,0.97996,0.99534,0.45966,0.99976,0.89984,0.99716,0.9307420000000001,0.99796
"Michael T. Bailey, Scot E. Dowd, Nicola M. A. Parry, Jeffrey D. Galley, David B. Schauer, Mark Lyte",Stressor Exposure Disrupts Commensal Microbial Populations in the Intestines and Leads to Increased Colonization by <i>Citrobacter rodentium</i>,2010,Infection and Immunity,http://dx.doi.org/10.1128/iai.00862-09,10.1128/iai.00862-09,0.98544,0.97276,0.98438,0.9846,0.49048,0.99696,0.47692,0.48884,0.4994,0.4999,0.99564,0.97792,0.49746,0.97824,0.82136,0.8024,0.39468,0.46874,0.481,0.49776,0.97216,0.49996,0.5,0.96274,0.47158,0.94158,0.48984,0.92836,0.48278,0.63222,0.484,0.7571923076923076,0.5668771428571429,0.71716,0.71571,0.70557,0.63222,0.6513066666666667,0.99472,0.74854,0.93664,0.93816,0.91634,0.63222,0.94596,0.930237,0.99792
"Jonathan Bundy, Michael D. Pfarrer, Cole E. Short, W. Timothy Coombs","Crises and Crisis Management: Integration, Interpretation, and Research Development",2016,Journal of Management,http://dx.doi.org/10.1177/0149206316680030,10.1177/0149206316680030,0.9982,0.99968,0.99844,0.99712,0.49048,0.3452,0.98792,0.99956,0.4994,0.4999,0.48702,0.99972,0.49746,0.99972,0.97918,0.97196,0.96954,0.46874,0.481,0.49776,0.98024,0.49996,0.5,0.9695,0.97744,0.46002,0.48984,0.9908,0.99104,0.91924,0.99866,0.7539707692307693,0.6957685714285714,0.9734700000000001,0.47492999999999996,0.99092,0.91924,0.8255533333333333,0.99412,0.93084,0.98512,0.45966,0.9948,0.91924,0.9978,0.9299540000000002,0.99788
"Gerard George, Jennifer Howard-Grenville, Aparna Joshi, Laszlo Tihanyi",Understanding and Tackling Societal Grand Challenges through Management Research,2016,Academy of Management Journal,http://dx.doi.org/10.5465/amj.2016.4007,10.5465/amj.2016.4007,0.99944,0.9998,0.99944,0.99752,0.49048,0.3452,0.9992,0.99996,0.4994,0.4999,0.48702,0.9998,0.49746,0.9998,0.9777,0.97854,0.88608,0.46874,0.481,0.49776,0.9944,0.49996,0.5,0.9962,0.99476,0.46002,0.48984,0.99932,0.99956,0.92,0.9856,0.7549984615384615,0.6845742857142857,0.9954799999999999,0.47492999999999996,0.99944,0.92,0.82592,0.99432,0.91184,0.99628,0.45966,0.99972,0.92,0.99796,0.929808,0.99784
"Jan E. Janečka, Webb Miller, Thomas H. Pringle, Frank Wiens, Annette Zitzmann, Kristofer M. Helgen, Mark S. Springer, William J. Murphy",Molecular and Genomic Data Identify the Closest Living Relative of Primates,2007,Science,http://dx.doi.org/10.1126/science.1147555,10.1126/science.1147555,0.97428,0.97136,0.97252,0.9806,0.49048,0.9886,0.47692,0.48884,0.4994,0.4999,0.9989,0.97704,0.99768,0.97756,0.9734,0.97672,0.82656,0.93926,0.481,0.99626,0.9908,0.49996,0.5,0.96838,0.9628,0.46002,0.48984,0.921,0.48278,0.96858,1.0,0.7938307692307693,0.7424142857142856,0.96559,0.47492999999999996,0.70189,0.96858,0.9956866666666667,0.99908,0.96776,0.97984,0.45966,0.91002,0.96858,0.99972,0.9296829999999999,0.9978
"Mary H. Ward, Theo M. deKok, Patrick Levallois, Jean Brender, Gabriel Gulis, Bernard T. Nolan, James VanDerslice",Workgroup Report: Drinking-Water Nitrate and Health—Recent Findings and Research Needs,2005,Environmental Health Perspectives,http://dx.doi.org/10.1289/ehp.8043,10.1289/ehp.8043,0.993,0.9866,0.99344,0.99384,0.49048,0.98848,0.47692,0.48884,0.4994,0.4999,0.9793,0.98924,0.99664,0.98924,0.91754,0.91426,0.82054,0.95676,0.98048,0.49776,0.48296,0.49996,0.5,0.47926,0.95416,0.46002,0.48984,0.99988,0.99818,0.82312,0.9972,0.7978707692307693,0.7985057142857143,0.71671,0.47492999999999996,0.99903,0.82312,0.6593066666666667,0.99936,0.99168,0.9362,0.45966,0.99956,0.82312,0.98784,0.928938,0.99776
"Jean D. Brender, Peter J. Weyer, Paul A. Romitti, Binayak P. Mohanty, Mayura U. Shinde, Ann M. Vuong, Joseph R. Sharkey, Dipankar Dwivedi, Scott A. Horel, Jiji Kantamneni, John C. Huber, Qi Zheng, Martha M. Werler, Katherine E. Kelley, John S. Griesenbeck, F. Benjamin Zhan, Peter H. Langlois, Lucina Suarez, Mark A. Canfield",Prenatal Nitrate Intake from Drinking Water and Selected Birth Defects in Offspring of Participants in the National Birth Defects Prevention Study,2013,Environmental Health Perspectives,http://dx.doi.org/10.1289/ehp.1206249,10.1289/ehp.1206249,0.95688,0.9493,0.95286,0.96052,0.49048,0.96374,0.47692,0.48884,0.4994,0.4999,0.9896,0.96148,0.49746,0.96184,0.877,0.88368,0.39468,0.9718,0.96734,0.49776,0.97564,0.49996,0.5,0.98172,0.97308,0.46002,0.48984,0.99842,0.98568,0.89984,0.484,0.7455646153846155,0.72778,0.9774,0.47492999999999996,0.99205,0.89984,0.6524666666666666,0.99148,0.95968,0.98818,0.45966,0.99564,0.89984,0.95196,0.928646,0.99772
Emily K. Brunson,The Impact of Social Networks on Parents’ Vaccination Decisions,2013,Pediatrics,http://dx.doi.org/10.1542/peds.2012-2452,10.1542/peds.2012-2452,0.9872,0.989,0.988,0.98498,0.49048,0.99632,0.47692,0.48884,0.4994,0.4999,0.48702,0.99076,0.49746,0.99076,0.98512,0.9872,0.97644,0.97098,0.99956,0.49776,0.99516,0.49996,0.5,0.99276,0.978,0.46002,0.48984,0.99864,0.99834,0.83244,0.99008,0.7215261538461538,0.8456085714285714,0.9853799999999999,0.47492999999999996,0.99849,0.83244,0.8276666666666667,0.98408,0.99804,0.99244,0.45966,0.99932,0.83244,0.9984,0.9285280000000001,0.99768
"Xiaohu Xia, Jingtuo Zhang, Ning Lu, Moon J. Kim, Kushal Ghale, Ye Xu, Erin McKenzie, Jiabin Liu, Haihang Ye",Pd–Ir Core–Shell Nanocubes: A Type of Highly Efficient and Versatile Peroxidase Mimic,2015,ACS Nano,http://dx.doi.org/10.1021/acsnano.5b03525,10.1021/acsnano.5b03525,0.99212,0.9228,0.99108,0.99252,0.49048,0.97922,0.9613,0.48884,0.4994,0.4999,0.99312,0.94276,0.49746,0.944,0.94944,0.9556,0.39468,0.46874,0.98676,0.49776,0.98786,0.49996,0.5,0.99262,0.95534,0.95446,0.99464,0.45314,0.48278,0.94578,0.484,0.7848369230769231,0.6793114285714286,0.97398,0.97455,0.46796,0.94578,0.65654,0.99812,0.90416,0.98556,0.98724,0.4492,0.94578,0.97458,0.927694,0.99764
